City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
354,Ad Dawadimi,24.5077,44.3924,72.75,38,26,7.65,SA,1682635903
355,Swift Current,50.2834,-107.8014,47.21,61,100,23.02,CA,1682635603
356,Tomatlan,19.9333,-105.25,85.77,38,42,10.74,MX,1682635903
357,G'Uzor,38.6214,66.2522,60.84,23,0,8.21,UZ,1682635903
358,Kayenta,36.7278,-110.2546,69.26,13,80,13.85,US,1682635779
359,Santarem,-2.4431,-54.7083,84.33,79,20,6.91,BR,1682635904
360,Isla Aguada,18.7833,-91.4667,87.55,65,68,15.37,MX,1682635904
361,Okhotsk,59.3833,143.3,31.98,77,87,12.01,RU,1682635904
362,Kirkwall,58.9848,-2.9587,42.96,87,75,18.41,GB,1682635904
363,Hawera,-39.5917,174.2833,58.24,62,55,5.84,NZ,1682635904
364,Gopalpur,19.2667,84.9167,81.43,76,4,6.62,IN,1682635904
365,Tabou,4.423,-7.3528,80.33,84,62,5.1,CI,1682635904
366,Port Augusta,-32.5,137.7667,62.2,71,66,5.91,AU,1682635904
367,Luderitz,-26.6481,15.1594,59.58,69,2,11.23,NA,1682635905
368,Zaranj,30.9667,61.8833,80.06,18,92,7.02,AF,1682635905
369,Mpanda,-6.3655,31.0409,63.39,97,36,1.81,TZ,1682635905
370,Tazovsky,67.4667,78.7,19.04,93,100,8.19,RU,1682635905
371,Aleg,17.0481,-13.9209,92.34,12,0,7.67,MR,1682635905
372,Fort Mcmurray,56.7268,-111.381,56.79,35,75,9.22,CA,1682635905
373,Cusseta,32.3054,-84.7727,65.98,94,100,4.63,US,1682635905
374,Kununurra,-15.7667,128.7333,73.38,94,19,0.0,AU,1682635905
375,Nar'Yan-Mar,67.6713,53.087,23.83,88,98,9.04,RU,1682635906
376,Malkara,40.89,26.9011,41.59,86,36,5.39,TR,1682635906
377,Nuku'Alofa,-21.1333,-175.2,79.14,89,75,19.57,TO,1682635810
378,Noyabrsk,63.1994,75.4507,32.36,99,100,2.26,RU,1682635906
379,Guerrero Negro,27.9769,-114.0611,66.09,67,12,18.19,MX,1682635906
380,La Ronge,55.1001,-105.2842,44.85,49,75,4.61,CA,1682635906
381,Broken Hill,-31.95,141.4333,64.22,53,35,8.37,AU,1682635906
382,Menongue,-14.6585,17.691,59.5,51,33,5.21,AO,1682635906
383,Whitehorse,60.7161,-135.0538,45.37,43,75,15.01,CA,1682635907
384,Maun,-19.9833,23.4167,70.92,37,5,6.55,BW,1682635907
385,Alice Springs,-23.7,133.8833,65.75,59,75,9.93,AU,1682635907
386,Chyorny Yar,48.0624,46.1091,59.47,54,49,8.32,RU,1682635907
387,Petropavlovsk-Kamchatsky,53.0452,158.6483,37.99,45,40,4.47,RU,1682635907
388,Tsiombe,-25.3,45.4833,69.06,87,0,9.48,MG,1682635907
389,Miquelon,47.0975,-56.3814,37.4,85,42,15.37,PM,1682635907
390,Hell-Ville,-13.4,48.2667,78.57,84,66,7.81,MG,1682635907
391,Nizao,18.25,-70.2,86.07,69,60,4.45,DO,1682635908
392,Revelstoke,50.9832,-118.2023,64.42,19,75,4.61,CA,1682635908
393,Butembo,0.15,29.2833,58.35,99,86,2.44,CD,1682635908
394,Berdigestyakh,62.0989,126.6992,31.51,98,73,5.41,RU,1682635908
395,Conduaga,8.862,117.4893,80.8,79,96,2.42,PH,1682635908
396,Joao Pinheiro,-17.7425,-46.1725,76.73,51,60,3.98,BR,1682635909
397,Bati,11.1833,40.0167,67.59,69,88,1.28,ET,1682635909
398,Muisne,0.6,-80.0333,81.37,79,56,4.97,EC,1682635909
399,Kushiro,42.975,144.3747,56.35,38,40,13.8,JP,1682635909
400,Rongelap,11.1635,166.8941,80.67,82,56,21.16,MH,1682635909
401,Sanliurfa,37.2128,38.7817,57.07,64,48,3.02,TR,1682635909
402,Fale Old Settlement,-9.3852,-171.2468,83.41,75,100,12.39,TK,1682635909
403,Taksimo,56.3444,114.8794,32.11,62,43,1.14,RU,1682635909
404,Kingston,17.997,-76.7936,82.2,79,100,3.0,JM,1682635805
405,Dompu,-8.5356,118.4622,77.7,92,94,2.42,ID,1682635910
406,Hopewell,37.3043,-77.2872,69.85,62,100,8.3,US,1682635767
407,Zalla,43.2333,-3.1333,59.16,77,0,2.3,ES,1682635910
408,Ishikawa,26.4233,127.8214,71.56,83,0,0.0,JP,1682635910
409,Najaf,31.9985,44.3398,81.36,10,0,9.24,IQ,1682635910
410,Northam,51.0333,-4.2167,53.62,96,100,13.78,GB,1682635910
411,Aykhal,66.0,111.5,19.96,94,98,4.88,RU,1682635910
412,Ta`U,-14.2336,-169.5144,82.71,70,100,9.64,AS,1682635911
413,Galle,6.0367,80.217,78.24,88,74,9.48,LK,1682635911
414,Holualoa,19.6228,-155.9522,76.84,84,40,8.05,US,1682635911
415,Trairi,-3.2778,-39.2689,72.0,95,100,5.21,BR,1682635781
416,Popovo,43.35,26.2333,45.12,86,84,3.4,BG,1682635911
417,Idri,27.5,13.2667,76.32,21,0,11.25,LY,1682635911
418,Mindelo,16.8901,-24.9804,72.95,68,20,16.11,CV,1682635911
419,Marshall,34.3834,-86.3333,65.91,92,100,4.0,US,1682635705
420,Rio Grande,-32.035,-52.0986,73.51,73,0,2.42,BR,1682635912
421,General Acha,-37.377,-64.6043,67.37,45,59,5.84,AR,1682635912
422,Safi,32.1667,-8.8333,75.88,33,94,1.23,MA,1682635912
423,Chorbane,35.2858,10.3858,67.28,57,96,4.36,TN,1682635912
424,Ishigaki,24.3448,124.1572,75.33,88,100,9.22,JP,1682635912
425,Altay,47.8667,88.1167,42.82,41,63,7.25,CN,1682635912
426,Songea,-10.6833,35.65,59.11,85,94,1.5,TZ,1682635912
427,Kuta,-8.7233,115.1723,80.55,94,40,5.99,ID,1682635912
428,Desnogorsk,54.1508,33.2815,43.66,93,100,8.81,RU,1682635913
429,Palangkaraya,-2.2,113.8333,76.14,95,90,0.6,ID,1682635913
430,Akureyri,65.6835,-18.0878,28.33,64,40,6.91,IS,1682635913
431,Rikaze,29.25,88.8833,36.81,47,31,3.18,CN,1682635913
432,Vorkuta,67.5,64.0,21.09,93,51,13.18,RU,1682635913
433,Gleno,-8.7211,125.4359,73.47,83,91,2.84,TL,1682635913
434,Sydney Mines,46.2367,-60.2177,44.26,90,75,8.05,CA,1682635913
435,Sampacho,-33.3839,-64.7221,66.94,44,25,8.3,AR,1682635913
436,Karaton,-6.3424,106.1045,74.25,95,90,1.14,ID,1682635914
437,Kempsey,-31.0833,152.8333,68.95,94,15,3.65,AU,1682635914
438,Horta,38.5333,-28.6333,60.03,89,21,5.99,PT,1682635619
439,Jayapura,-2.5333,140.7,81.79,84,97,3.94,ID,1682635914
440,Harnosand,62.6323,17.9379,33.8,86,100,5.66,SE,1682635914
441,Constitucion,-35.3333,-72.4167,57.31,90,100,4.72,CL,1682635646
442,Tateyama,34.9833,139.8667,64.87,65,27,16.2,JP,1682635914
443,Makarov,48.6333,142.8,39.56,65,4,4.47,RU,1682635915
444,Berbera,10.4396,45.0143,84.76,76,100,1.03,SO,1682635915
445,Flying Fish Cove,-10.4217,105.6791,80.73,82,100,17.6,CX,1682635915
446,Arinos,-15.9169,-46.1056,75.83,43,1,1.83,BR,1682635874
447,Oak Island,33.9166,-78.1611,72.1,83,40,9.22,US,1682635777
448,Malya,-2.9833,33.5167,64.76,82,54,3.96,TZ,1682635915
449,Porto Empedocle,37.2934,13.5264,56.23,77,78,6.04,IT,1682635915
450,Touros,-5.1989,-35.4608,77.56,89,100,6.51,BR,1682635915
451,Belgrade,44.804,20.4651,43.43,79,0,4.61,RS,1682635914
452,Strehaia,44.6167,23.2,42.6,65,48,4.56,RO,1682635916
453,Turar Ryskulov,42.5333,70.3333,56.8,39,3,5.66,KZ,1682635916
454,Muli,2.9167,73.5667,82.89,74,80,4.52,MV,1682635916
455,Bay Roberts,47.5999,-53.2648,36.52,88,47,1.99,CA,1682635916
456,Jumla,29.2747,82.1838,42.57,86,24,3.49,NP,1682635916
457,Mana,5.6592,-53.7767,77.41,88,95,8.66,GF,1682635916
458,Turtas,58.9417,69.1325,50.65,81,43,8.37,RU,1682635916
459,Soller,39.7662,2.7152,65.03,71,60,0.78,ES,1682635917
460,Chonchi,-42.6128,-73.8092,53.11,98,100,5.73,CL,1682635694
461,Tekkali,18.6167,84.2333,79.66,71,9,4.25,IN,1682635917
462,Sambava,-14.2667,50.1667,75.99,86,43,12.93,MG,1682635917
463,El Calafate,-50.3408,-72.2768,43.25,82,79,5.14,AR,1682635917
464,Lorengau,-2.0226,147.2712,83.52,77,82,2.28,PG,1682635917
465,Dongola,19.1667,30.4833,79.66,13,12,12.86,SD,1682635917
466,Rexburg,43.826,-111.7897,69.31,33,75,28.77,US,1682635918
467,Suntar,62.1444,117.6319,30.13,96,98,3.13,RU,1682635918
468,Mahibadhoo,3.7833,72.9667,83.5,73,90,5.01,MV,1682635918
469,Newman,37.3138,-121.0208,91.74,25,9,3.0,US,1682635887
470,Constantia,44.1833,28.65,41.7,62,98,17.16,RO,1682635918
471,Paka,4.6374,103.4368,76.93,94,100,0.0,MY,1682635918
472,Naigarhi,24.7833,81.7833,81.86,32,100,7.16,IN,1682635918
473,Saynshand,44.8824,110.1163,32.23,43,100,11.41,MN,1682635919
474,Port Moresby,-9.4431,147.1797,80.02,89,40,3.44,PG,1682635919
475,Kashgar,39.4547,75.9797,54.61,54,20,13.42,CN,1682635919
476,Bel Ombre,-4.6167,55.4167,78.64,83,75,9.22,SC,1682635919
477,Kruisfontein,-34.0033,24.7314,62.89,85,59,4.38,ZA,1682635919
478,Lozuvatka,48.0571,33.2858,47.55,87,100,12.57,UA,1682635919
479,Lastoursville,-0.8143,12.7287,73.76,94,86,2.51,GA,1682635919
480,Tayaman,13.2295,120.5726,82.58,69,13,5.17,PH,1682635919
481,Santa Cruz,-17.8,-63.1667,75.25,78,40,6.91,BO,1682635920
482,Laojunmiao,39.8333,97.7333,29.98,41,0,7.49,CN,1682635920
483,Nikolayevsk-On-Amure,53.1406,140.73,33.28,92,100,5.95,RU,1682635920
484,Auriflama,-20.6856,-50.5547,68.47,92,8,6.06,BR,1682635920
485,Shaoguan,24.8,113.5833,67.96,86,100,1.81,CN,1682635920
486,Azangaro,-14.9167,-70.2167,45.75,46,95,6.35,PE,1682635920
487,Burutu,5.3509,5.5076,73.13,91,100,5.59,NG,1682635920
488,Parras De La Fuente,25.4167,-102.1833,80.83,8,0,11.01,MX,1682635921
489,Taoudenni,22.6783,-3.9836,89.22,8,1,13.09,ML,1682635921
490,Mangrol,21.1167,70.1167,78.19,82,1,7.81,IN,1682635921
491,Maymana,35.9214,64.7836,63.39,19,0,2.33,AF,1682635921
492,Luanco,43.6152,-5.7934,62.29,96,100,0.96,ES,1682635921
493,Al Kharijah,25.4514,30.5464,75.65,23,0,6.71,EG,1682635921
494,Kenai,60.5544,-151.2583,44.69,56,100,8.05,US,1682635922
495,Wickenburg,33.9686,-112.7296,92.68,8,14,11.81,US,1682635922
496,Barcelos,41.5388,-8.6151,66.85,76,100,4.34,PT,1682635922
497,Xai-Xai,-25.0519,33.6442,70.86,83,81,10.22,MZ,1682635922
498,Sinabang,2.4803,96.3801,79.54,84,100,1.41,ID,1682635923
499,Al Hamul,31.3115,31.1477,60.04,74,46,5.03,EG,1682635923
500,Lata,40.1629,-8.3327,63.91,66,94,2.55,PT,1682635923
501,Timimoun,29.2639,0.231,83.91,10,0,10.87,DZ,1682635923
502,Monrovia,6.3005,-10.7969,80.37,79,23,7.0,LR,1682635923
503,Rawson,-43.3002,-65.1023,60.49,48,92,5.68,AR,1682635924
504,Ndibene Dahra,15.3338,-15.4766,91.38,44,1,13.89,SN,1682635924
505,Gao,16.6362,1.637,83.55,10,0,8.19,ML,1682635924
506,Karratha,-20.7377,116.8463,80.64,54,99,3.53,AU,1682635924
507,Sao Joao Da Barra,-21.6403,-41.0511,77.09,90,61,8.63,BR,1682635924
508,Shahr-E Babak,30.1165,55.1186,54.18,68,92,2.82,IR,1682635925
509,Vrangel',42.7297,133.0839,46.6,85,100,2.93,RU,1682635925
510,Howard Springs,-12.497,131.047,81.88,83,87,6.51,AU,1682635925
511,South Apopka,28.6619,-81.5095,79.99,94,100,7.47,US,1682635925
512,Pariaman,-0.619,100.12,75.25,91,100,3.98,ID,1682635925
513,Papao,-17.75,-149.55,87.48,74,80,5.93,PF,1682635926
514,Fort Morgan,40.2503,-103.8,58.42,50,100,27.63,US,1682635926
515,Greymouth,-42.4667,171.2,57.56,64,7,0.98,NZ,1682635926
516,Argo,37.6333,22.7333,55.78,70,93,2.62,GR,1682635926
517,Nishinoomote,30.7333,131.0,66.88,71,86,13.18,JP,1682635926
518,Calabozo,8.9242,-67.4293,90.86,44,99,2.89,VE,1682635926
519,Sao Fidelis,-21.6461,-41.7469,76.95,96,47,2.15,BR,1682635757
520,San Ramon De La Nueva Oran,-23.1322,-64.326,69.42,77,2,0.58,AR,1682635927
521,Codrington,-38.2667,141.9667,53.71,83,98,15.23,AU,1682635927
522,Bodo,67.28,14.405,41.95,94,100,1.14,NO,1682635927
523,Alofi,-19.0595,-169.9187,80.49,89,75,8.05,NU,1682635927
524,Rundu,-17.9333,19.7667,66.34,36,9,4.21,NA,1682635927
525,Nizhneudinsk,54.9076,99.0276,35.1,95,100,3.91,RU,1682635927
526,Khabary,53.6259,79.5345,57.79,49,81,12.1,RU,1682635928
527,Amga,60.8953,131.9608,32.72,91,100,1.61,RU,1682635928
528,Bikenibeu Village,1.3673,173.1241,85.96,74,20,11.5,KI,1682635928
529,Isla Mujeres,21.2311,-86.731,84.16,79,100,14.5,MX,1682635928
530,Krasnyy Chikoy,50.3643,108.7512,28.89,88,87,4.03,RU,1682635928
531,Dapa,9.7594,126.0531,82.42,77,100,6.51,PH,1682635928
532,Ola,59.5833,151.2833,32.81,75,2,9.82,RU,1682635929
533,Embi,48.8264,58.1442,61.93,65,100,9.73,KZ,1682635929
534,Bari Sadri,24.4167,74.4667,73.81,50,99,3.98,IN,1682635929
535,Novo Aripuana,-5.1206,-60.3797,77.02,91,58,1.68,BR,1682635929
536,East Ballina,-28.8667,153.5833,64.8,73,35,3.15,AU,1682635929
537,Prado,-17.3411,-39.2208,77.18,84,0,9.4,BR,1682635874
538,Klaksvik,62.2266,-6.589,34.72,58,100,14.41,FO,1682635930
539,Mesyagutovo,55.5303,58.2528,53.15,70,54,6.24,RU,1682635930
540,Chingirlau,51.095,54.0814,55.33,61,29,8.57,KZ,1682635930
541,Ugoofaaru,5.6667,73.0,83.41,74,62,3.98,MV,1682635931
542,San Nicolas De Bari,22.7844,-81.9133,84.7,58,91,11.21,CU,1682635931
543,Puerto Deseado,-47.7503,-65.8938,52.47,47,40,11.5,AR,1682635931
544,Lakhdaria,36.5646,3.5933,59.07,34,74,4.38,DZ,1682635931
545,Tralee,52.2704,-9.7026,48.9,95,81,3.8,IE,1682635931
546,Morehead City,34.7229,-76.726,71.64,86,100,10.0,US,1682635932
547,Dabeiba,7.0017,-76.2672,76.08,98,100,2.95,CO,1682635932
548,Igrim,63.1906,64.4162,26.4,89,96,12.77,RU,1682635932
549,Neelankarai,12.9455,80.2575,86.05,84,40,2.3,IN,1682635932
550,Dhidhdhoo,6.8833,73.1,83.8,74,99,3.96,MV,1682635933
551,Kapa'A,22.0752,-159.319,82.38,66,0,11.5,US,1682635933
552,Llallagua,-18.4167,-66.6333,50.11,38,29,6.29,BO,1682635933
553,Pimenta Bueno,-11.6725,-61.1936,74.52,92,10,1.48,BR,1682635875
554,Kosh-Agach,50.0,88.6667,30.56,74,98,0.69,RU,1682635933
555,Wamba,8.9333,8.6,73.96,84,100,5.82,NG,1682635934
556,El Abiodh Sidi Cheikh,32.893,0.5484,77.45,14,37,3.33,DZ,1682635934
557,Tamiahua,21.2667,-97.45,82.15,77,100,10.2,MX,1682635934
558,Jiaojiang,28.6803,121.4428,61.0,81,77,2.15,CN,1682635934
559,Tonghae,37.5439,129.1069,61.77,47,0,5.68,KR,1682635935
560,Pangody,65.85,74.4859,21.38,94,100,17.38,RU,1682635935
561,Cassilandia,-19.1133,-51.7342,70.61,89,22,4.56,BR,1682635935
562,Verkhnevilyuysk,63.4453,120.3167,30.72,92,86,2.98,RU,1682635935
563,Yarmouth,41.7057,-70.2286,51.8,82,100,8.05,US,1682635936
564,Kez,57.8979,53.7152,45.93,94,48,6.62,RU,1682635936
565,Corumba,-19.0092,-57.6533,78.6,65,81,3.36,BR,1682635936
566,Lerwick,60.1545,-1.1494,39.2,81,84,16.6,GB,1682635936
567,Bokhan,53.153,103.7714,32.81,80,96,3.67,RU,1682635936
568,Happy Valley-Goose Bay,53.3168,-60.3315,50.31,46,75,6.91,CA,1682635937
569,Marsa Alam,25.0757,34.8918,77.4,37,0,3.58,EG,1682635937
570,Pacific Grove,36.6177,-121.9166,79.34,74,0,10.0,US,1682635844
571,Goundam,16.4145,-3.6708,83.43,9,0,5.44,ML,1682635937
572,Gusinoozyorsk,51.2833,106.5,28.92,77,42,3.36,RU,1682635937
573,Aberdeen,57.1437,-2.0981,45.19,95,100,13.8,GB,1682635898
574,Balqash,46.8481,74.995,56.28,44,25,11.97,KZ,1682635938
575,Port Macquarie,-31.4333,152.9167,68.9,78,14,7.16,AU,1682635938
576,Khandyga,62.6667,135.6,30.49,89,92,0.36,RU,1682635938
577,Entebbe,0.0644,32.4469,71.92,94,20,2.3,UG,1682635938
578,Belomorsk,64.5232,34.7668,32.34,93,100,10.38,RU,1682635939
579,Twentynine Palms,34.1356,-116.0542,93.97,7,0,3.0,US,1682635687
580,Korla,41.7597,86.1469,53.96,25,4,4.72,CN,1682635939
581,Kalymnos,36.95,26.9833,56.73,67,20,17.27,GR,1682635939
582,Glace Bay,46.1969,-59.957,42.89,88,75,8.05,CA,1682635803
583,Chancay,-11.5714,-77.2672,73.99,81,29,8.41,PE,1682635940
584,Niafunke,15.9322,-3.9906,86.38,8,0,4.52,ML,1682635940
585,Tingi,-11.3,35.0333,58.14,91,43,2.84,TZ,1682635940
586,Chernyshevsk,52.5243,117.0174,36.41,46,24,13.53,RU,1682635940
587,Kilindoni,-7.9139,39.6668,80.19,79,95,17.87,TZ,1682635940
588,Island Harbour,50.724,-1.2758,55.15,96,100,5.99,GB,1682635941
589,Ankang,32.68,109.0172,61.63,75,100,4.56,CN,1682635941
590,Bafq,31.6128,55.4107,63.01,69,98,2.86,IR,1682635941
591,Black Point,-34.6187,137.8972,60.87,63,98,14.67,AU,1682635941
